Date,Address,Name,Class,Archetype,Expansion,DeckScore,Card1,Card2,Card3,Card4,Card5,Card6,Card7,Card8,Card9,Card10,Card11,Card12,Card13,Card14,Card15,Card16,Card17,Card18,Card19,Card20,Card21,Card22,Card23,Card24,Card25,Card26,Card27,Card28,Card29,Card30,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Wins,Bucket1,Bucket2
2016-12-23,https://www.heartharena.com/arena-run/tpv8u0,tpv8u0,Warlock,Classic Control,MSG,72.5,Soulfire,Stonetusk Boar,Zombie Chow,Annoy-o-Tron,Blowgill Sniper,Dark Peddler,Demonfire,Gilblin Stalker,Mad Bomber,Bloodfury Potion,Imp Gang Boss,Shadow Bolt,Wolfrider,Blastcrystal Potion,Chillwind Yeti,Crystalweaver,Daring Reporter,Evil Heckler,Kooky Chemist,Sen'jin Shieldmasta,Bomb Squad,Doppelgangster,Second-Rate Bruiser,Ancient of Blossoms,Dread Infernal,Felfire Potion,Siphon Soul,Bog Creeper,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,12,2,High
2016-12-25,https://www.heartharena.com/arena-run/zj403k,zj403k,Warlock,Classic Control,MSG,71.8,Mortal Coil,Demonfire,Gilblin Stalker,Kobold Geomancer,Loot Hoarder,Wrathguard,Earthen Ring Farseer,Imp Gang Boss,Injured Blademaster,Kabal Courier,Blastcrystal Potion,Crystalweaver,Hellfire,Kabal Chemist,Shadowflame,Bomb Lobber,Floating Watcher,Sludge Belcher,Spiteful Smith,Ancient of Blossoms,Nerubian Prophet,Siphon Soul,Bog Creeper,North Sea Kraken,,,,,,,1,1,1,1,1,1,2,1,1,1,2,3,1,2,1,1,1,1,1,1,1,1.0,1.0,2.0,,,,,,,12,2,High
2016-12-25,https://www.heartharena.com/arena-run/65vsv7,65vsv7,Mage,Classic Control,MSG,68.0,Blowgill Sniper,Faerie Dragon,Frostbolt,Knife Juggler,Mana Wyrm,Medivh's Valet,Pompous Thespian,Kabal Courier,Mirror Entity,Silver Hand Regent,Violet Illusionist,Animated Armor,Dalaran Aspirant,Kabal Chemist,Naga Corsair,Polymorph,Refreshment Vendor,Tomb Spider,Cryomancer,Spectral Knight,Stranglethorn Tiger,Leatherclad Hogleader,Moat Lurker,Firelands Portal,Flamestrike,,,,,,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1.0,1.0,1.0,3.0,,,,,,6,1,Low
2016-12-27,https://www.heartharena.com/arena-run/ycutb4,ycutb4,Mage,Attrition,MSG,65.9,Acidic Swamp Ooze,Amani Berserker,Arcane Explosion,Blowgill Sniper,Flamecannon,Frostbolt,Mana Wyrm,River Crocolisk,Unstable Portal,Youthful Brewmaster,Arcane Intellect,Earthen Ring Farseer,Hired Gun,Mirror Entity,Silent Knight,Twilight Flamecaller,Aberrant Berserker,Dragonkin Sorcerer,Gnomish Inventor,Polluted Hoarder,Tomb Spider,Anubisath Sentinel,Fen Creeper,Flame Lance,Sludge Belcher,Spiked Hogrider,Big-Time Racketeer,Blizzard,Firelands Portal,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,9,2,High
2016-12-27,https://www.heartharena.com/arena-run/ijb9ig,ijb9ig,Hunter,Classic Aggro,MSG,69.4,Alleycat,On the Hunt,Webspinner,Acidic Swamp Ooze,Annoy-o-Tron,Boneguard Lieutenant,Dire Wolf Alpha,Faerie Dragon,Glaivezooka,Haunted Creeper,King's Elekk,Loot Hoarder,Deadly Shot,Deathlord,Ice Rager,Kill Command,Shaky Zipgunner,Daring Reporter,Evil Heckler,Hungry Dragon,Sen'jin Shieldmasta,Explosive Shot,Spiked Hogrider,Stranglethorn Tiger,Ancient of Blossoms,Boulderfist Ogre,Savannah Highmane,,,,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,,,12,2,High
2016-12-28,https://www.heartharena.com/arena-run/7cuoz3,7cuoz3,Priest,Mid-Range,MSG,68.4,Power Word: Shield,Worgen Infiltrator,Bloodfen Raptor,Friendly Bartender,Frostwolf Grunt,Gadgetzan Socialite,Pint-Sized Summoner,Shrinkmeister,Deathlord,Kabal Courier,Kabal Talonpriest,Light's Champion,Shadow Word: Death,Dragonkin Sorcerer,"Genzo, the Shark",Holy Champion,Hozen Healer,Kabal Chemist,Anubisath Sentinel,Kabal Songstealer,Onyx Bishop,Spiked Hogrider,Ancient of Blossoms,Entomb,Wind-up Burglebot,Mind Control,,,,,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1.0,1.0,1.0,1.0,1.0,,,,,12,2,High
2016-12-28,https://www.heartharena.com/arena-run/9r1lm4,9r1lm4,Rogue,Mid-Range,MSG,63.7,Abusive Sergeant,Buccaneer,Journey Below,Small-Time Buccaneer,Eviscerate,Ship's Cannon,Stonesplinter Trogg,Twisted Worgen,Burgle,Deadly Fork,Light's Champion,"Shaku, the Collector",Silver Hand Regent,Dark Iron Dwarf,Dread Corsair,Kooky Chemist,Shadow Sensei,Tomb Pillager,Tomb Spider,Antique Healbot,Assassinate,Prince Malchezaar,Second-Rate Bruiser,Silver Hand Knight,Ancient of Blossoms,Lord of the Arena,Nerubian Prophet,Priestess of Elune,Bog Creeper,Frost Giant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,1,Low
2016-12-29,https://www.heartharena.com/arena-run/ha9j30,ha9j30,Paladin,Classic Aggro,MSG,68.2,Avenge,Mistress of Mixtures,Noble Sacrifice,Argent Lance,Argent Protector,Gadgetzan Socialite,Garrison Commander,Grimestreet Informant,Grimestreet Outfitter,Novice Engineer,Puddlestomper,Shielded Minibot,Aldor Peacekeeper,Flesheating Ghoul,Harvest Golem,Jungle Panther,Seal of Champions,Toxic Sewer Ooze,Warhorse Trainer,Gorillabot A-3,Hammer of Wrath,Mechanical Yeti,Midnight Drake,Murloc Knight,Naga Corsair,Piloted Shredder,Silvermoon Portal,Grimestreet Protector,,,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,6,1,Low
2016-12-30,https://www.heartharena.com/arena-run/y3r4i6,y3r4i6,Hunter,Classic Aggro,MSG,67.1,Alleycat,Leper Gnome,Amani Berserker,Bear Trap,Explosive Trap,Gilblin Stalker,Hunter's Mark,Kindly Grandmother,Loot Hoarder,Novice Engineer,Acolyte of Pain,Carrion Grub,Eaglehorn Bow,Grimestreet Smuggler,Kill Command,Shaky Zipgunner,Toxic Sewer Ooze,Unleash the Hounds,Dispatch Kodo,Mini-Mage,Piloted Shredder,Bomb Lobber,Doppelgangster,Venture Co. Mercenary,Sunwalker,Chromaggus,,,,,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,,,,,12,2,High
2016-12-31,https://www.heartharena.com/arena-run/epejlt,epejlt,Priest,Attrition,MSG,71.4,Forbidden Shaping,Potion of Madness,Amani Berserker,Argent Watchman,Blowgill Sniper,Friendly Bartender,Jeweled Scarab,Museum Curator,Shadowboxer,Shrinkmeister,Kabal Courier,Kabal Talonpriest,Shadow Word: Death,Tinkertown Technician,Ancient Brewmaster,Chillwind Yeti,Hungry Dragon,Kabal Chemist,Kooky Chemist,Refreshment Vendor,Darkshire Alchemist,Kabal Songstealer,Stranglethorn Tiger,Dragonfire Potion,Frost Elemental,Grand Crusader,Lightbomb,,,,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,,,5,1,Low
2017-01-02,https://www.heartharena.com/arena-run/v52e15,v52e15,Paladin,Classic Aggro,MSG,63.4,Argent Squire,Injured Kvaldir,Argent Protector,Gadgetzan Socialite,Grimestreet Informant,Grimestreet Outfitter,Knife Juggler,Loot Hoarder,Mad Bomber,Mechwarper,Puddlestomper,Stonesplinter Trogg,Grimestreet Smuggler,Harvest Golem,Saboteur,Seal of Champions,Silver Hand Regent,Sword of Justice,Evil Heckler,Kezan Mystic,Polluted Hoarder,Mukla's Champion,Red Mana Wyrm,Tuskarr Jouster,Venture Co. Mercenary,Boulderfist Ogre,Drakonid Crusher,Kodorider,North Sea Kraken,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6,1,Low
2017-01-02,https://www.heartharena.com/arena-run/7vd335,7vd335,Shaman,Classic Aggro,MSG,63.1,Finders Keepers,Lightning Bolt,Patches the Pirate,Primal Fusion,Small-Time Buccaneer,Friendly Bartender,Gadgetzan Socialite,Lance Carrier,Loot Hoarder,Pint-Sized Summoner,Spirit Claws,Stormcrack,Stormforged Axe,Whirling Zap-o-matic,Flametongue Totem,Spider Tank,Toxic Sewer Ooze,Tuskarr Totemic,Zoobot,Call in the Finishers,Evil Heckler,Fireguard Destroyer,Naga Corsair,Rumbling Elemental,Bloodlust,Doppelgangster,Frostwolf Warlord,Silver Hand Knight,Nerubian Prophet,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6,1,Low
2017-01-10,https://www.heartharena.com/arena-run/75zh4s,75zh4s,Warlock,Mid-Range,MSG,67.9,Malchezaar's Imp,Mistress of Mixtures,Power Overwhelming,Soulfire,Amani Berserker,Darkbomb,Darkshire Librarian,Haunted Creeper,Puddlestomper,Wrathguard,Darkshire Councilman,Deathlord,Demonwrath,Injured Blademaster,Crystalweaver,Fel Cannon,Hozen Healer,Kabal Chemist,Clockwork Knight,Kara Kazham!,Streetwise Investigator,Big-Time Racketeer,Dread Infernal,Frost Elemental,Siphon Soul,Sunwalker,North Sea Kraken,,,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,,,5,1,Low
2017-01-10,https://www.heartharena.com/arena-run/d01l0f,d01l0f,Warrior,Mid-Range,MSG,68.4,I Know a Guy,Zombie Chow,Acidic Swamp Ooze,Amani Berserker,Battle Rage,Cruel Taskmaster,Friendly Bartender,Jeweled Scarab,Revenge,Earthen Ring Farseer,Harvest Golem,Jungle Panther,Orgrimmar Aspirant,Toxic Sewer Ooze,Bloodhoof Brave,Lost Tallstrider,Naga Corsair,Piloted Shredder,Tomb Spider,Anubisath Sentinel,Arcanite Reaper,Azure Drake,Psych-o-Tron,Crush,Dr. Boom,Obsidian Destroyer,Force-Tank MAX,,,,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1.0,1.0,2.0,1.0,1.0,1.0,,,,4,0,Low
2017-01-10,https://www.heartharena.com/arena-run/icaqk5,icaqk5,Mage,Classic Control,MSG,68.3,Amani Berserker,Boneguard Lieutenant,Explosive Sheep,Flamecannon,Huge Toad,Mad Bomber,Sorcerer's Apprentice,Blackwing Technician,Duplicate,Harvest Golem,Hired Gun,Shade of Naxxramas,Spellslinger,Volcanic Potion,Cone of Cold,Fireball,Spellbreaker,Stormwind Knight,Ethereal Conjurer,Madder Bomber,Stampeding Kodo,Streetwise Investigator,Archmage,Big-Time Racketeer,Drakonid Crusher,Grand Crusader,Bog Creeper,Flamestrike,,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,7,1,High
2017-01-11,https://www.heartharena.com/arena-run/z98u57,z98u57,Mage,Classic Control,MSG,69.5,Flamecannon,Frostbolt,Mana Wyrm,Mechwarper,Dragonhawk Rider,Harvest Golem,Injured Blademaster,Scarlet Crusader,Spellslinger,Twilight Flamecaller,Armored Warhorse,Chillwind Yeti,Cone of Cold,Fireball,Goblin Blastmage,Infested Tauren,Kooky Chemist,Sen'jin Shieldmasta,Water Elemental,Ethereal Conjurer,Flame Lance,Psych-o-Tron,Servant of Yogg-Saron,Streetwise Investigator,Frost Elemental,Priestess of Elune,Sunwalker,Firelands Portal,,,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,9,2,High
2017-01-13,https://www.heartharena.com/arena-run/ujz3k2,ujz3k2,Paladin,Classic Aggro,MSG,65.5,Avenge,Redemption,Young Priestess,Amani Berserker,Annoy-o-Tron,Argent Protector,Dire Wolf Alpha,Garrison Commander,Grimestreet Outfitter,Nerubian Egg,Shielded Minibot,Argent Horserider,Grimestreet Smuggler,Hired Gun,Silver Hand Regent,Toxic Sewer Ooze,Wolfrider,Blessing of Kings,Hozen Healer,Keeper of Uldaman,Lost Tallstrider,Piloted Shredder,Grimestreet Enforcer,Red Mana Wyrm,Solemn Vigil,Streetwise Investigator,,,,,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,2.0,1.0,,,,,5,1,Low
2017-01-14,https://www.heartharena.com/arena-run/peg506,peg506,Warrior,Classic Control,MSG,70.5,Abusive Sergeant,I Know a Guy,Mistress of Mixtures,Blowgill Sniper,Cleave,River Crocolisk,Dragonhawk Rider,Frothing Berserker,King's Defender,Saboteur,Silver Hand Regent,Squirming Tentacle,Violet Illusionist,Arathi Weaponsmith,Daring Reporter,Death's Bite,Infested Tauren,Mechanical Yeti,Sen'jin Shieldmasta,Big-Time Racketeer,Corrupted Seer,Moat Lurker,Sunwalker,Bog Creeper,Obsidian Destroyer,Kel'Thuzad,North Sea Kraken,Sea Giant,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,7,1,High
2017-01-14,https://www.heartharena.com/arena-run/vs3p5w,vs3p5w,Mage,Attrition,MSG,66.8,Abusive Sergeant,Zombie Chow,Bloodfen Raptor,Dire Wolf Alpha,Garrison Commander,Gilblin Stalker,Mechwarper,Earthen Ring Farseer,Kabal Courier,Ogre Brute,Shade of Naxxramas,Twilight Flamecaller,Ancient Brewmaster,Dark Iron Dwarf,Infested Tauren,Stormwind Knight,Tomb Spider,Antique Healbot,Cryomancer,Darkscale Healer,Grook Fu Master,Ancient of Blossoms,Argent Commander,Coldarra Drake,Grand Crusader,Sylvanas Windrunner,Volcanic Drake,Flamestrike,Stormwind Champion,North Sea Kraken,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,1,Low
2017-01-14,https://www.heartharena.com/arena-run/5g4999,5g4999,Warlock,Classic Aggro,MSG,68.5,Gadgetzan Jouster,Possessed Villager,Worgen Infiltrator,Acidic Swamp Ooze,Friendly Bartender,Haunted Creeper,Loot Hoarder,Pompous Thespian,Ship's Cannon,Sunfury Protector,Bloodfury Potion,Darkshire Councilman,Imp Gang Boss,Kabal Courier,Razorfen Hunter,Shattered Sun Cleric,Toxic Sewer Ooze,Dark Iron Dwarf,Hellfire,Kabal Chemist,Mechanical Yeti,Silver Hand Knight,Ancient of Blossoms,Dread Infernal,Frost Elemental,Siphon Soul,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3.0,1.0,1.0,1.0,1.0,,,,,12,2,High
2017-01-15,https://www.heartharena.com/arena-run/556rie,556rie,Druid,Mid-Range,MSG,67.2,Clockwork Gnome,Living Roots,Lowly Squire,Mistress of Mixtures,Worgen Infiltrator,Blowgill Sniper,Darnassus Aspirant,Gadgetzan Socialite,Mana Wraith,Mark of Y'Shaarj,Wrath,Hired Gun,Ogre Brute,Questing Adventurer,Spider Tank,Cult Master,Daring Reporter,Infested Tauren,Swipe,Wildwalker,Force of Nature,Frostwolf Warlord,Second-Rate Bruiser,Recycle,Starfire,Bog Creeper,,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1.0,1.0,1.0,1.0,2.0,,,,,3,0,Low
2017-01-17,https://www.heartharena.com/arena-run/i1v8ai,i1v8ai,Druid,Mid-Range,MSG,71.1,Enchanted Raven,Living Roots,Druid of the Saber,Explosive Sheep,Mechwarper,Power of the Wild,Celestial Dreamer,Spider Tank,Squirming Tentacle,Wild Growth,Chillwind Yeti,Dragonkin Sorcerer,Kooky Chemist,Piloted Shredder,Savage Combatant,Stormwind Knight,Tomb Spider,Druid of the Claw,Madder Bomber,Second-Rate Bruiser,Menagerie Warden,Volcanic Drake,Ancient of War,Bog Creeper,Stormwind Champion,Volcanic Lumberer,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1.0,1.0,1.0,1.0,1.0,,,,,11,2,High
2017-01-18,https://www.heartharena.com/arena-run/0gc38r,0gc38r,Mage,Attrition,MSG,69.6,Arcane Missiles,Babbling Book,Cogmaster,Fallen Hero,Mad Scientist,Mana Wyrm,Mechwarper,Sorcerer's Apprentice,Duplicate,Harvest Golem,Shattered Sun Cleric,Toxic Sewer Ooze,Twilight Flamecaller,Volcanic Potion,Ancient Brewmaster,Dalaran Aspirant,Hozen Healer,Infested Tauren,Kabal Chemist,Violet Teacher,Water Elemental,Venture Co. Mercenary,Blizzard,Boulderfist Ogre,Nerubian Prophet,Bog Creeper,Firelands Portal,Flamestrike,North Sea Kraken,"Y'Shaarj, Rage Unbound",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,High
2017-01-18,https://www.heartharena.com/arena-run/24k007,24k007,Rogue,Classic Aggro,MSG,64.1,Clockwork Gnome,Pit Snake,Cold Blood,Defias Ringleader,Dire Wolf Alpha,Gadgetzan Socialite,Jade Shuriken,Kobold Geomancer,Sap,Stonesplinter Trogg,Deadly Fork,Emperor Cobra,Fan of Knives,Ironfur Grizzly,Light's Champion,Perdition's Blade,Scarlet Crusader,Toxic Sewer Ooze,Dragonkin Sorcerer,Jade Spirit,Mechanical Yeti,Piloted Shredder,Southsea Squidface,Tinker's Sharpsword Oil,Azure Drake,Clockwork Knight,Lotus Agents,Silver Hand Knight,North Sea Kraken,Sea Giant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,Low
2017-01-20,https://www.heartharena.com/arena-run/435ylr,435ylr,Shaman,Classic Aggro,MSG,68.8,Forked Lightning,Tunnel Trogg,Acidic Swamp Ooze,Bilefin Tidehunter,Bloodfen Raptor,Crackle,Gilblin Stalker,Rockbiter Weapon,Spirit Claws,Stormforged Axe,Sunfury Protector,Totem Golem,Wild Pyromancer,Flametongue Totem,Raging Worgen,Spawn of N'Zoth,Spider Tank,Toxic Sewer Ooze,Unbound Elemental,Fireguard Destroyer,Flamewreathed Faceless,Infested Tauren,Jade Lightning,Jinyu Waterspeaker,Spellbreaker,Defias Cleaner,Fire Elemental,Everyfin is Awesome,,,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,10,2,High
2017-01-20,https://www.heartharena.com/arena-run/h466ux,h466ux,Rogue,Mid-Range,MSG,66.5,Backstab,Zombie Chow,Acidic Swamp Ooze,Annoy-o-Tron,Eviscerate,Jade Shuriken,Stonesplinter Trogg,Undercity Huckster,Coliseum Manager,Fan of Knives,Unearthed Raptor,Violet Illusionist,Arcane Nullifier X-21,Chillwind Yeti,Cult Master,Master of Disguise,Mechanical Yeti,Spellbreaker,Tinker's Sharpsword Oil,Tomb Pillager,Tomb Spider,Twilight Drake,Assassinate,Burgly Bully,Clockwork Knight,Shado-Pan Rider,Silver Hand Knight,Big-Time Racketeer,Master Jouster,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,7,1,High
2017-01-21,https://www.heartharena.com/arena-run/042bi4,042bi4,Warrior,Classic Control,MSG,69.5,I Know a Guy,N'Zoth's First Mate,Alexstrasza's Champion,Annoy-o-Tron,Cleave,Friendly Bartender,Revenge,Bash,Fierce Monkey,Ogre Brute,Orgrimmar Aspirant,Silent Knight,Silver Hand Regent,Southsea Captain,Arathi Weaponsmith,Death's Bite,Grimy Gadgeteer,Infested Tauren,Kooky Chemist,Twilight Drake,Fool's Bane,Psych-o-Tron,Red Mana Wyrm,Boulderfist Ogre,Leatherclad Hogleader,Obsidian Destroyer,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1.0,1.0,2.0,1.0,2.0,,,,,11,2,High
2017-01-21,https://www.heartharena.com/arena-run/9tza21,9tza21,Mage,Classic Control,MSG,68.3,Arcane Blast,Mistress of Mixtures,Bilefin Tidehunter,Fallen Hero,Flamecannon,Friendly Bartender,Frostbolt,Jeweled Scarab,Loot Hoarder,Medivh's Valet,Youthful Brewmaster,Arcane Intellect,Flamewaker,Harvest Golem,Hired Gun,Ice Rager,Mirror Entity,Frigid Snobold,Kazakus,Piloted Shredder,Polymorph,Cryomancer,Doppelgangster,Flame Lance,Frostwolf Warlord,Argent Commander,Firelands Portal,Force-Tank MAX,North Sea Kraken,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5,1,Low
2017-01-22,https://www.heartharena.com/arena-run/69g9lk,69g9lk,Rogue,Classic Aggro,MSG,66.6,Buccaneer,Deadly Poison,Swashburglar,Dire Wolf Alpha,Friendly Bartender,Puddlestomper,Ship's Cannon,Wild Pyromancer,Deadly Fork,Fan of Knives,Injured Blademaster,SI:7 Agent,Silithid Swarmer,Spider Tank,Zoobot,Sen'jin Shieldmasta,Tanaris Hogchopper,Tinker's Sharpsword Oil,Tomb Pillager,Violet Teacher,Pit Fighter,Shado-Pan Rider,Venture Co. Mercenary,Boulderfist Ogre,North Sea Kraken,,,,,,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.0,1.0,,,,,,5,1,Low
2017-01-23,https://www.heartharena.com/arena-run/i56ot8,i56ot8,Hunter,Classic Aggro,MSG,65.2,Abusive Sergeant,Fiery Bat,On the Hunt,Tentacle of N'Zoth,Tracking,Voodoo Doctor,Webspinner,Amani Berserker,Explosive Trap,Freezing Trap,Glaivezooka,Haunted Creeper,Nerubian Egg,Scavenging Hyena,Twisted Worgen,Animal Companion,Deadly Shot,Desert Camel,Dragonhawk Rider,Kill Command,Tinkertown Technician,Daring Reporter,Twilight Drake,Avian Watcher,Clockwork Knight,Piranha Launcher,Boulderfist Ogre,Call of the Wild,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,4,0,Low
2017-01-23,https://www.heartharena.com/arena-run/8a17a8,8a17a8,Shaman,Classic Aggro,MSG,68.8,Voodoo Doctor,Worgen Infiltrator,Zombie Chow,Annoy-o-Tron,Boneguard Lieutenant,Faerie Dragon,Gilblin Stalker,Huge Toad,Murloc Tidehunter,Rockbiter Weapon,Spirit Claws,Totem Golem,Whirling Zap-o-matic,Youthful Brewmaster,Acolyte of Pain,Feral Spirit,Ironfur Grizzly,Mana Tide Totem,Fireguard Destroyer,Flamewreathed Faceless,"Genzo, the Shark",Piloted Shredder,Sen'jin Shieldmasta,Lotus Agents,Spiked Hogrider,Boulderfist Ogre,Drakonid Crusher,,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1.0,1.0,2.0,1.0,1.0,1.0,,,,8,1,High
2017-01-24,https://www.heartharena.com/arena-run/pjqjv5,pjqjv5,Mage,Classic Control,MSG,65.6,Kabal Lackey,Shieldbearer,Amani Berserker,Boneguard Lieutenant,Fallen Hero,Medivh's Valet,Pompous Thespian,Acolyte of Pain,Duplicate,Flamewaker,Manic Soulcaster,Twilight Flamecaller,Zoobot,Ancient Brewmaster,Arcanosmith,Evil Heckler,Goblin Blastmage,Lost Tallstrider,Polymorph,Doppelgangster,Fen Creeper,Flame Lance,Argent Commander,Bog Creeper,Flamestrike,Fossilized Devilsaur,Pyroblast,,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1.0,1.0,2.0,1.0,1.0,1.0,,,,3,0,Low
2017-01-24,https://www.heartharena.com/arena-run/y9itrp,y9itrp,Mage,Tempo,MSG,66.2,Arcane Explosion,Flamecannon,Haunted Creeper,Mana Wyrm,Medivh's Valet,River Crocolisk,Sorcerer's Apprentice,Eydis Darkbane,Harvest Golem,Ironfur Grizzly,Raging Worgen,Silver Hand Regent,Toxic Sewer Ooze,Daring Reporter,Dark Iron Dwarf,Gnomish Inventor,Kabal Chemist,Kooky Chemist,Polymorph,Water Elemental,Doppelgangster,Dragon's Breath,Flame Lance,Venture Co. Mercenary,Kabal Crystal Runner,Sunwalker,North Sea Kraken,,,,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1.0,2.0,1.0,1.0,1.0,1.0,,,,12,2,High
2017-01-25,https://www.heartharena.com/arena-run/7n10q8,7n10q8,Mage,Mid-Range,MSG,66.1,Acidic Swamp Ooze,Frostbolt,Haunted Creeper,Loot Hoarder,Micro Machine,Pompous Thespian,Arcane Intellect,Argent Horserider,Hired Gun,Imp Master,Saboteur,Soot Spewer,Toxic Sewer Ooze,Volcanic Potion,Daring Reporter,Gnomish Inventor,Gorillabot A-3,Hozen Healer,Naga Corsair,Cryomancer,Dragon's Breath,Sludge Belcher,Stranglethorn Tiger,Argent Commander,Big-Time Racketeer,Boulderfist Ogre,Nerubian Prophet,Bog Creeper,Firelands Portal,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5,1,Low
2017-01-25,https://www.heartharena.com/arena-run/p82o16,p82o16,Warlock,Aggro-Control,MSG,72.3,Flame Imp,Malchezaar's Imp,Mortal Coil,Possessed Villager,Darkbomb,Gadgetzan Socialite,Gilblin Stalker,Argent Horserider,Blackwing Technician,Imp Gang Boss,Raging Worgen,Violet Illusionist,Blastcrystal Potion,Crystalweaver,Hozen Healer,Summoning Portal,Violet Teacher,Voidcaller,Bane of Doom,Doomguard,Defias Cleaner,Drakonid Crusher,Dread Infernal,Siphon Soul,Volcanic Drake,Abyssal Enforcer,,,,,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1.0,1.0,1.0,1.0,1.0,,,,,12,2,High
